,RMemberId,RMemberName,RObjId,RContent,replydate
5450,29553385,男人666本色,1229198,都15万的车，还没有自动座椅调节,2021-12-21 19:16:58
5451,172793184,苏州车友3886483,1229198,哈哈，还在跟五年前的十代思域对比,2021-12-21 12:38:54
5452,488161,风_之_力,1229198,油车的各类GS、S等车型，会在电动浪潮下第一批被淘汰。<br/>电机的扭矩特性，决定了0到60的加速，电车远快于同等动力的油车，而这个区间段，正是市区最常见的。油车有优势的后程，除非上高速，不然体现不出来。<br/>更何况电车发展到现在，和油车同价位下，已经有丰富的车型可供选择，动力普遍比同价位油车强悍。<br/>买个油车运动版车型，红绿灯起步被电车各种秒，试问哪个车主受得了。,2021-12-19 09:08:51
5453,232003853,重庆车友9550997,1229342,前脸不大气，很一般,17天前
5454,7726090,独自等待123gg,1229342,新车在三亚路上看到！！确实丑,2022-02-12 11:59:35
5455,7982962,枫林绾,1229342,100万的单电机,2022-01-27 20:26:48
5456,16984480,车友778899,1229342,666,2022-01-19 10:54:59
5457,10072904,YYifan,1229342,最后那是转弯直径,2022-01-15 01:14:21
5458,174351971,苏州车友1478002,1229342,价格定位太高！以后特斯拉会干死这些所谓传统老牌,2022-01-08 11:37:54
5459,4802789,拖拖拉拉机机,1229342,电动时代，老牌车企，无任何优势。。。燃油时代，发动机，地盘这些强项到电动时代直接被淘汰了。,2022-01-05 00:45:16
5460,73481434,0淡水七度0,1229342,为啥我的第一个视频一点声音没有？,2021-12-29 22:10:21
5461,74257070,白鹿回家,1229342,如果拉出来跟ET7比一下……,2021-12-25 02:02:36
5462,97290021,Super笑,1229342,亿点也不贵,2021-12-24 17:53:21
5463,21643505,陀飛輪_ZG,1229342,正面照可以，但是45°照感觉跟A级似的,2021-12-24 12:27:28
5464,179194328,泉州车友4503572,1229342,s级w222后再无经典,2021-12-24 01:20:16
5465,216289091,之家车友4252207,1229342,不错，我喜欢，买它,2021-12-21 17:45:11
5466,184184880,aw7yptkadwf,1229342,太便宜了，该卖1000w,2021-12-20 20:12:33
5467,1457173,yhhf1,1229342,除了150万的EQS580以外，其他的全都是单电机，奔驰是想钱想疯了吗？而且即使580，最高车速也只有200，这三电技术得多差劲啊。,2021-12-20 08:36:34
5468,55051059,大头奔AMG,1229342,真个性！,2021-12-19 17:50:13
5469,4343470,一点点811208,1229342,磷酸铁锂刀片电池吗,2021-12-19 13:43:38
5470,3204086,黑夜大树,1229342,奔驰该更换设计师,2021-12-18 14:42:18
5471,3565562,yankeed,1229342,大号思域电动版。,2021-12-18 11:40:52
5472,7590344,momoxf,1229342,不是酸，真的好难看，只说外观，看起像2、30万左右的车，内饰氛围感拉满，但中控也很畸形,2021-12-18 11:24:50
5473,183851691,呼和浩特车友3608155,1229342,这辆车没有奔驰的味道，,2021-12-18 10:48:37
5474,16699995,q26246q,1229342,这个造型跟S简直驴头不对马嘴！！！,2021-12-18 10:39:52
5475,5683259,乡村滞涨欢乐多,1229342,100多W买一台从燃油车思维来设计的电动车，这个车标是真信仰吗？廉价感满满的屏幕就是新能源时代？街头的小电动都比奔驰显得有科技感，如果燃油车时代的奔驰的发动机变速箱系统占整个车价的40%的话，难道这款电动机也值40%的车价？再说，应该是车标值60万，其他的就是成本了，结论：看谁买单,2021-12-18 10:35:48
5476,208785063,点点疯9527,1229342,加速多少？？？续航多少？？选电动的小年轻最关心的,2021-12-18 10:33:56
5477,77499730,wang1476,1229342,一个s级后排空间也就将将和国产新能源小型轿车持平…咋想的…,2021-12-18 10:23:22
5478,4611316,熟悉de陌生人,1229342,侧面来看，我怎么觉得有种雪铁龙某款车的既视感,2021-12-18 10:18:54
5479,92846558,青岛车友6760170,1229342,真的不好看，尤其前脸，年轻化可不是小气化,2021-12-18 10:16:13
5480,4310731,gaodi001,1229342,看看,2021-12-18 10:15:58
5481,215565267,北京车友1123660,1229342,外观丑，卖的贵，不知道哪个脑袋大的人会买[破涕为笑],2021-12-18 10:12:48
5482,104188104,北京车友1784069,1229342,现在哪个电动车不豪华,2021-12-18 10:11:11
5483,234433312,上海车友9492128,1229342,看看我们BYD的大秦帝,2021-12-18 10:07:57
5484,92403245,重庆车友8359556,1229342,还是s450好看,2021-12-18 10:06:17
5485,73328564,sasike,1229342,惨不忍睹！,2021-12-18 10:03:49
5486,7525097,院坝坝里的孩子,1229342,他和比亚迪差在哪里？,2021-12-18 10:03:19
5487,104595824,麒麟三年二班,1229342,买这车的人是真正有钱人！,2021-12-18 10:02:37
5488,30725305,杭州车友2316580,1229342,尾灯好难看！一看像传骐,2021-12-18 10:01:41
5489,93661109,aee52aowt,1229342,奔驰的设计是不是背宝马无间道了,2021-12-18 10:00:48
5490,10428114,急诊小王子,1229342,三电系统是哪家的？比亚迪？,2021-12-18 10:00:31
5491,221274341,之家车友8695892,1229342,比亚迪成就了腾势，腾势成就了这货！,2021-12-18 10:00:27
5492,9857011,京AG6066,1229342,奥迪快出新能源旗舰，干死奔驰,2021-12-18 09:57:26
5493,57752555,月食ly,1229342,奔驰果然不坑穷人,2021-12-18 09:57:13
5494,232424574,淄博车友6647711,1229342,这，这，这不是思域吗？,2021-12-18 09:55:18
5495,93188047,王sir丶,1229342,50万可能会考虑下，也只是可能,2021-12-18 09:55:17
5496,234159599,绍兴车友4145159,1229342,建切？一<br/>？。诊后？*⼃⼃,2021-12-18 09:54:28
5497,31194224,冷血王子2016,1229342,太丑了,2021-12-18 09:52:52
5498,199533961,泉州车友9224568,1229342,可以再丑点,2021-12-18 09:49:57
5499,7673800,筱筱t,1229342,电气化时代，强如BBA也就这？,2021-12-18 09:38:52
5500,4431311,洋觀音,1229342,🤞🤞🤞,2021-12-18 09:33:13
5501,177218711,成都车友2704815,1229342,以前车卖得贵，总有喷子说是国家税高，这回看看吧,2021-12-18 09:29:52
5502,11473688,蜗牛在洗澡,1229342,能不能说他难看……这啥玩意……后排坐垫给猴坐呢,2021-12-18 09:22:39
5503,22238307,吹雪大官人,1230572,你就是把车描述上天，就算真的很好，人也不关注，多那几厘米，少那几马力有啥关系呢？一定要有场景，主题！,2022-02-05 19:17:48
5504,22238307,吹雪大官人,1230572,这个通用啊，不要再整些测评了，应该塑造温馨幸福的场景，大家看看有的品牌的车们，很多个人发的自媒体视频，用车记录。,2022-02-05 19:16:43
5505,170949907,之家车友6228259,1230572,看看吧,2022-02-04 09:18:41
5506,9304079,drsh1013,1230572,仪表盘液晶屏太LOW了！,2022-02-02 21:41:31
5507,231393343,南京车友4660557,1230572,这车除了内饰其他真的很好！2.0发动机和9at变速箱配合很流畅。我1.82米个子后座都很舒适。,2022-02-02 21:35:39
5508,88415281,洛阳车友4099497,1230572,探界者不错👍,2022-02-02 21:07:10
5509,184651543,afawf5fnjj3,1230572,支持国产,2022-02-02 21:04:59
5510,233865982,烟台车友3890329,1230572,熏黑的轮毂真难看，后排中间还没有头枕，还不知道看不见的地方减了多少配置,2022-01-31 12:58:04
5511,233865982,烟台车友3890329,1230572,谁买,2022-01-31 12:56:07
5512,17029079,阿米球球,1230572,空间大？,2022-01-30 20:38:15
5513,1162906,走出学校得梦车族,1230572,本身就是实惠品牌，别追求豪华感,2022-01-30 19:02:47
5514,2381454,银科璐璐,1230572,不是销量不好吗？咋看评论，许多人都买过用过一样，那么多毛病？,2022-01-28 22:17:37
5515,196501007,海口车友6380855,1230572,我只能说雪佛莱的内饰真是没法看,2022-01-28 14:05:24
5516,100070572,甜心小白,1230572,没有自动驻车，没有轮眉，外后视镜也不是在门板的那种，不好,2022-01-28 11:51:15
5517,18127820,dsyoho,1230572,除了起步肉，探界者没毛病,2022-01-27 21:17:55
5518,37679579,波罗123456555,1230572,C柱真是败笔,2022-01-26 20:49:56
5519,185621411,重庆车友4588102,1230572,4.7都没有，怎么就中型SUV了,2022-01-26 09:59:50
5520,19786411,牧羊人刘军,1230572,这车C柱直拉短了车身长度。丑得一逼，就像驼子。,2022-01-25 21:29:48
5521,235779040,邯郸车友6607676,1230572,看完数据觉得给冠道免费打了一波广告,2022-01-22 22:54:18
5522,3805519,张朝伦,1230572,去坐坐后面中座就知道好不好了，四座车牛B,2022-01-22 20:24:27
5523,219023787,兰州车友1218086,1230572,我也是那一小部分，20款的四驱拓界版，没有觉得不好,2022-01-22 16:43:14
5524,16984480,车友778899,1230572,顶贴,2022-01-19 10:55:39
5525,6464469,爱晒太阳的闲鱼,1230572,一直觉得桥车型C柱在SUV身上很怪异,2022-01-18 17:19:03
5526,3436442,西南刘仔,1230572,要是这车轴距加大100，我立马去数钱[大笑],2022-01-16 23:29:28
5527,97646709,4008AX,1230572,看看探歌4.3的定位紧凑型suv，还有4.5米的探岳也是定位中型,2022-01-16 19:45:35
5528,97646709,4008AX,1230572,仪表盘上昂科威a这套不行吗，还是万年古董,2022-01-16 19:41:58
5529,64799794,有心却唯你独钟,1230572,我感觉还可以,2022-01-16 16:50:09
5530,64799794,有心却唯你独钟,1230572,真丑,2022-01-16 16:49:57
5531,221448372,南宁车友1799711,1230572,内饰什么看都像面包车,2022-01-15 23:17:10
5532,48846566,三门峡车友0516057,1230572,我买了，开了两年，感觉很不错呀，性价比高，配置虽不尽人意但这个价位能有这样不错的空间和动力表现已经很不错了。,2022-01-14 09:35:06
5533,27372598,ll又贝,1230572,C柱真难看,2022-01-13 22:39:48
5534,7573837,很想有辆好车,1230572,哈哈哈真丑,2022-01-13 22:26:57
5535,220175309,shwoo,1230572,雪佛兰车比较实在，车宽跟迈锐宝差不多，车重也差不多，动力很足,2022-01-13 21:25:02
5536,64759664,Mousechx1,1230572,看看吧,2022-01-13 11:06:12
5537,58652383,爱吃哈密瓜的哈密瓜,1230572,内饰这么丑，还这么多年不换，别克也是，通用的设计师都这么懒,2022-01-13 09:09:03
5538,10032001,我在去拉萨的路上等你,1230572,美国版也是这个内饰，真神奇,2022-01-12 22:09:14
5539,224124415,之家车友0666722,1230572,探界者是叫好不叫座,2022-01-11 21:06:35
5540,229461067,黔西南布依族苗族自治州车友3677176,1230572,自适应巡航已经配了，就是这个自动驻车，就是一个鸡肋，现在哪个品牌不流行驻车功能问题是他就是不配，好像还是全系不配有。,2022-01-10 11:20:09
5541,222320716,之家车友7411469,1230572,不用冒头，15万就可以买到,2022-01-09 21:38:15
5542,19869006,荒野大剽客,1230572,内饰太烂了,2022-01-09 13:13:50
5543,60977551,日行千里神驹,1230572,油泵问题解决了吗？,2022-01-09 00:14:31
5544,225313481,温州车友3156261,1230572,国产十几万怎么买你米国的就要20起步外观还这么难看,2022-01-08 19:44:39
5545,21398029,復興_者,1230572,米国人造的变速箱和日德差的不是一星半点,2022-01-07 08:27:37
5546,11824290,2fql0g78,1230572,20？好笑,2022-01-07 02:53:02
5547,114901038,银川车友9943079,1230572,内饰太过时,2022-01-06 22:15:45
5548,9971541,Super丶star,1230572,20万脑子有病的才会买！,2022-01-06 20:56:08
5549,64759664,Mousechx1,1230572,看看吧,2022-01-06 10:23:24
5550,230540100,长沙车友9482922,1230572,开玩笑吧，20万会买这车？买这车的人群基本只会花16万左右。再高就不会买这车了，这也是我为什么御姐版买的最好的原因。,2022-01-05 22:19:13
5551,184268127,境的界,1230572,这车空间大什么大？扯,2022-01-05 15:21:13
5552,25095565,yuyro,1230572,我买的21款五月份生产的，开了五千多公里汽油泵就坏了，就这质量销量能好吗，而且一问好多车友出现过这问题他也不召回,2022-01-04 18:26:18
5553,22212974,假如我是超人,1231041,今天去看冰淇淋了，比想象的大。,2022-02-04 22:47:40
5554,52846121,无忧呦,1231041,抄不抄袭无所谓，只要你开的舒服，啥都是香的。,2022-02-04 21:33:16
5555,225364828,六安车友9596414,1231041,冰激凌和50对撞一下吧,2022-02-03 16:51:03
5556,213488872,yoho唐,1231041,葫芦娃葫芦娃，一颗藤上七朵花。（喜欢哪个色？）,2022-02-02 21:34:48
5557,23552176,亳州车友7901644,1231041,准备入手冰淇淋了,2022-01-25 17:40:49
5558,204197435,_暖暖_,1231041,试驾过五菱和冰淇淋，冰淇淋比五菱mini好很多,2022-01-22 16:56:51
5559,35015278,三少爷的车00,1231041,要驾照么,2022-01-19 22:30:49
5560,16984480,车友778899,1231041,666,2022-01-19 10:56:09
5561,203825141,泉州车友4639293,1231041,车子一模一样，价格比五菱贵，谁鸟你，支持五菱神车！,2022-01-17 08:42:15
5562,5424641,大宝ka,1231041,3.79万我买宏光mini 170公里的不香吗？,2022-01-17 00:45:04
5563,17273875,仁者见仁28,1231041,什么火就出啥，而且还高仿，只能说奇瑞的高管是无头苍蝇，乱撞了,2022-01-16 21:30:50
5564,14999609,zhoushengbao0633,1231041,奇瑞新能源4S店员工说，奇瑞买了宏光MINIEV的生产线，冰激凌就是宏光换标，完全一样。,2022-01-16 19:19:33
5565,25461053,飞翔blues,1231041,为什么那么多人认为五菱是国产？,2022-01-16 09:06:03
5566,222765017,车友9335932,1231041,想等车等得心脏病突发，就定冰激凌！,2022-01-15 23:59:25
5567,38292949,潍坊车友9387721,1231041,奇瑞就是下一个众泰。喜欢抄袭就不能设计一个自己独有的造型吗,2022-01-09 10:53:41
5568,38292949,潍坊车友9387721,1231041,一个正品一个仿品你去买买个,2022-01-09 10:51:49
5569,6151282,linpengfeil,1231041,出个五门不香吗？,2022-01-08 21:02:37
5570,23251639,yyyyy126,1231041,这手机支架要有无线充电的功能就完美了,2022-01-05 22:59:24
5571,25518456,开开心心苛求,1231041,路上看到实车，感觉有点丑，没有五菱耐看,2022-01-03 19:21:39
5572,17760176,Warmpad,1231041,奇瑞造了那么多年的车，都2022年了，还要抄袭，更恶心的抄袭的是一个国内二线品牌。,2022-01-03 10:44:24
5573,218179295,谱写自己,1231041,有点可爱,2022-01-03 10:44:08
5574,6004861,路上行者730528,1231041,不喜欢买抄袭的东西，为啥不买原创的呢，奇瑞用的磷酸铁锂电池，造价低，不适合北方使用！五菱是三元锂和磷酸铁锂都有,2022-01-02 15:14:13
5575,230515590,绍兴车友4657737,1231041,300kM就买,2022-01-01 10:03:16
5576,191051001,楚雄彝族自治州车友4233051,1231041,抄袭无耻,2022-01-01 09:25:03
5577,65794623,车医生ll,1231041,电动四轮,2022-01-01 01:56:58
5578,102216814,武汉车友4520440,1231041,尼玛早这么设计上市估计就没五凌EV什么事了,2021-12-31 21:45:14
5579,231707259,河源车友4894996,1231041,鸡肋,2021-12-30 09:53:09
5580,24964378,取个名忒太难,1231041,说实话比五菱迷你用料厚道些,2021-12-30 07:42:41
5581,72365819,二爷4527,1231041,低配买不到，买不到，买不到,2021-12-29 17:05:18
5582,61041334,临沂车友4356025,1231041,这标题有点尴尬吧，不得做点自己特色的东西吗？QQ靠抄袭乐驰，又出来一个冰淇[捂脸],2021-12-28 21:24:32
5583,179782447,城市猎首,1231041,没有快充买个屁啊,2021-12-28 20:21:59
5584,196509046,枣庄车友8224606,1231041,4万买个二手油车不香么？,2021-12-28 18:42:57
5585,196022110,贵阳车友7236553,1231041,不买刚看了新闻，一女的买来接送娃，买菜，结果只能跑53公路,2021-12-28 11:37:06
5586,6410623,灵魂都跟不上,1231041,我都觉得是五菱代工产品,2021-12-28 10:56:57
5587,233874782,潍坊车友6802922,1231041,五菱mini到现在口碑还是可以的，起码续航方面还没有特别大的差距！今天上午看一个网友说，她刚买的qq120公里的，充满电只跑了53公里就没电了！不知什么原因，我本想也买辆qq，但是现在看就再等等了！看看性能怎么样再说吧,2021-12-27 11:03:00
5588,94873943,齐齐哈尔车友0937099,1231041,这车好可爱呀,2021-12-27 09:15:27
5589,67990095,qxf2008强,1231041,充电是个大问题，想入手也难，有快充就好了,2021-12-26 18:38:26
5590,14912714,佛山车友5303745,1231041,想把五菱卖了，每次倒车都要踩加速,2021-12-26 17:37:53
5591,21569309,紫光泽,1231041,我对东风新能源EX1的印象就是车内的空间还可以后备箱的空间充足,2021-12-26 15:59:59
5592,29022875,不食素和尚,1231041,我家的车子是东风新能源EX1，后备箱的空间很大买菜可以放很多,2021-12-26 15:59:06
5593,25969916,吴荣才,1231041,东风新能源EX1的起步也是很快的有兴趣的可以试试,2021-12-26 14:37:06
5594,88516944,摇摇摇奶昔,1231041,越来越多的年轻人都比较喜欢东风新能源EX1这种款式。,2021-12-26 14:27:11
5595,91082014,还好撒拍,1231041,蛮喜欢东风新能源EX1的设计的,2021-12-26 14:14:43
5596,179810584,周杰伦开着86来了,1231041,白搭！最低配的不生产！怎么可能超过五菱呢！,2021-12-26 10:26:01
5597,23554747,徐州车友3249794,1231041,一点赶超精神都没有！不知道厂家决策层怎么想的！,2021-12-25 18:08:57
5598,167288,zybjmy,1231041,哪哪都好，就是没地方充电,2021-12-25 13:32:12
5599,207863629,孝感车友9921676,1231041,五菱宏光有2.88的现车，冰淇淋销售说，2.99只是指导，基本上不可能有2.99成交,2021-12-24 21:31:27
5600,36076160,十年V31铁杆云南猫友,1231041,这车就应该再出个烧油的！,2021-12-24 16:59:45
5601,2818609,邢812,1231041,续航和mini差不多，,2021-12-24 16:57:56
5602,3459492,乐无忧,1231041,不明白为什么这种微型车只有慢充？是纯粹的成本原因？还是有其它的技术因素？买这车的是都有自己的充电桩啊，还是都特喵的拉飞线啊？,2021-12-24 16:43:58
5603,29507605,蓠芣闓,200000575,坐等三缸换四缸,16小时前
5604,5977872,M大灰狼M,200000575,国产车进步很大，必须点赞👍,2022-02-08 22:20:13
5605,189118785,affnijnldwo,200000575,不知道那些黑子们是怎么想的，你们是星越L的车主吗？你们实际开过超过500公里以上公里吗？大众也好，BBA也好，难道不都是我们自己人做的吗？在我们自己的地盘上做的吗？一个卖20万起步，一个才15万起步，真不知道你们在对比什么？对国产车有偏见，大家都能理解，但是请不要黑国产车，难道丰田、本田的大SUV就很省油吗？真的是“外国的月亮比较圆”,2022-02-01 11:09:14
5606,22683426,圆月一二三四月圆之夜,200000575,666,2022-01-19 20:59:11
5607,205452610,广州车友2935624,200000575,车的操控很多车都没星越和星越L好,2022-01-19 10:56:02
5608,4551843,蓝色大POLO,200000575,垃圾的动力，不解释,2022-01-14 08:00:35
5609,12658869,2031年就退休,200000575,匀速30测油耗，有点不符合实际，我在天津每天匀速是20左右！,2022-01-05 13:17:43
5610,6545797,与但丁讨论神曲,200000575,最小离地间隙为240mm，真不错！,2021-12-29 00:00:41
5611,13870654,40956001,200000575,期待更多用户的实际用车评论,2021-12-25 03:23:20
5612,1642648,手动挡驾驶爱好者,200000575,性能超越官方很多啊,2021-12-16 20:45:34
5613,231108588,北京车友8616188,200000575,测油耗开Eco关空调，还是之家666,2021-12-16 19:20:55
5614,17318206,一个人品味人生,2205052,666,2018-05-12 12:32:13
5615,217827,贰式Ash,1230624,电池能用几年，换电池多少钱？,2022-03-11 23:53:58
5616,2680305,lcdiy,1230624,60%,2022-02-02 20:24:23
5617,2574815,红扯扯,1230624,只字不提续航还是,2022-01-28 13:51:30
5618,224550828,无心花4348568,1230624,车底盘低了点,2022-01-22 20:03:38
5619,21134355,freedomjmo,1230624,为什么不出汽油版,2022-01-22 17:51:39
5620,191120010,广州车友3427551,1230624,没有引擎声的跑车不习惯啊！！！,2022-01-19 18:47:12
5621,11797936,lc39861,1230624,太美,2022-01-18 19:00:21
5622,55205533,昆明车友7886307,1230624,跑不过特斯拉家用车的跑车[吃瓜群众],2022-01-13 20:22:23
5623,224179530,之家车友6959286,1230624,蒜了，还是等比亚迪吧,2022-01-07 13:10:09
5624,30281026,旋风酷酷车,1230624,为什么车不带太阳充电,2021-12-31 21:27:23
5625,3739909,huasusu,1230624,感觉上了二三十万的电动车，加速都大同小异，再快也过剩，感觉电动车的核心竞争力还是续航吧，没续航，再快也没用,2021-12-16 10:31:53
5626,20555243,superpower_car,1230624,速度与激情,2021-12-16 08:00:18
5627,328350,小提股,1230624,太帅了，我都帅尿了。,2021-12-16 07:47:36
5628,14210983,逝夜,1230624,感觉国外电动车的车牌很好看，国内的绿牌实在是丑爆了，很不协调[流汗],2021-12-16 06:21:55
5629,4361692,sg_lwj,1230624,1,2021-12-15 17:15:54
5630,187132078,abufuygrnm8,1230624,又不测百公里提速,2021-12-15 16:53:43
5631,4617219,风云之路云游四海,1230624,看看,2021-12-15 16:14:25
5632,17210249,苏醒人魂,1230624,还是更喜欢内燃机,2021-12-15 13:36:01
5633,192620777,北京车友9676862,1230624,垃圾车，续航连国产电动车都不如,2021-12-15 13:13:03
5634,11685228,GoldDigger,1230624,OVERPRICED,2021-12-15 12:17:20
5635,196676159,广州车友7194498,1230624,多少钱,2021-12-15 12:16:12
5636,4005747,京FK_Z,1230624,感觉进入了新能源时代，所有的传统、历史、荣誉，都重新清零了。<br/>bba➕保时捷的所谓纯电，怎么跟特斯拉打？这车加速还没model S plaid快吧？,2021-12-15 09:57:50
5637,219143903,青岛车友2104311,1230624,虽然买不起，但是这续航还是太低了点,2021-12-15 08:29:11
5638,11916749,蓝色天空下的祥子,1230859,整个8AT或9AT不香么，整个四驱特难么，235的胎也行啊，255的胎有些哗众取宠了，还贵！,2022-02-12 10:10:53
5639,67324821,百战归来再读书h,1230859,上四驱,2022-02-11 06:05:19
5640,25626918,南瓜君,1230859,一半也贵,2022-02-03 19:14:20
5641,170949907,之家车友6228259,1230859,看看吧,2022-02-01 20:19:26
5642,72268072,Lanceis,1230859,好家伙,2022-02-01 18:46:53
5643,28668693,reallab,1230859,新年快乐,2022-01-31 23:14:29
5644,77964274,玉林车友6342078,1230859,下一款就是关羽张飞,2022-01-31 19:12:22
5645,59697192,LYA2010,1230859,小编觉得买汉兰达的会和它比较吗？能不能搞点与他相近的车型,2022-01-30 22:12:49
5646,9904555,茗茶飘香2014,1230859,我还是乖乖十几万买雪佛兰探界者，现在的瑞虎7开的力不从心，没有信心再爱了,2022-01-29 20:31:33
5647,21386468,A小龙的店,1230859,看看情况,2022-01-29 20:17:45
5648,202667354,潮州车友6703873,1230859,外形够漂亮，内饰也在线，就是这个logo车标太简单粗暴，形象一下子拉低了，就几个大拉丁字母。,2022-01-27 12:15:45
5649,14470082,沉默是今晚的康桥,1230859,捷途应该跟星途互换设计师，这设计很惊艳了,2022-01-26 08:32:01
5650,64759664,Mousechx1,1230859,看看吧,2022-01-25 07:18:03
5651,6452974,大脚怪开滴滴,1230859,这车是汉兰达的竞品？逗死了,2022-01-24 05:05:59
5652,18620519,天际线的颤栗,1230859,再整个玄德，选配草鞋,2022-01-22 14:18:51
5653,172634328,乌鲁木齐车友5320079,1230859,什么时候出四驱的,2022-01-22 12:37:01
5654,4304535,巢湖再见,1230859,乌龟壳尾巴太难看,2022-01-22 12:20:25
5655,220509587,心中自有天地,1230859,搞不懂奇瑞啊，为什么不能集中精力深耕几个爆款，总是找不到北的样子,2022-01-21 23:00:04
5656,16432313,随手五个字,1230859,奇瑞的车子，实车好看。。。照片里面一言难尽，不知道是该开除设计师还是给设计师加鸡腿。。。,2022-01-19 21:34:22
5657,16984480,车友778899,1230859,666,2022-01-18 23:33:32
5658,16595656,Apu1,1230859,我要貂蝉   子龙戏貂蝉,2022-01-18 07:27:20
5659,196798508,郑州车友7997681,1230859,预感项羽、刘邦、孔明、张飞，马上都要来了。。。,2022-01-17 19:20:46
5660,37361078,天翼99999,1230859,这三国演义里的人物都要用一遍，下个还有，云长，玄德，,2022-01-17 17:41:04
5661,96945779,我有点小心眼,1230859,At传祺车型配的多点,2022-01-17 10:27:38
5662,101382918,上海车友5845121,1230859,月薪一万能买得起这车吗,2022-01-17 09:29:54
5663,6642707,QH吕布,1230859,这车如果配备AT绝对完美,2022-01-16 17:03:26
5664,6247134,wangqsgs,1230859,和星途揽月比呢,2022-01-14 17:06:12
5665,212082578,佛山车友1245199,1230859,再下一次是翼德，把三国名字凑齐,2022-01-14 16:03:17
5666,212082578,佛山车友1245199,1230859,下一次是云长,2022-01-14 16:01:56
5667,175130369,蓝创机械,1230859,除了名字比大汗差 其他赶超[足球],2022-01-12 00:25:45
5668,191008783,之家车友5737629,1230859,捷途的同音字真的不好听，应该是老外起的名字,2022-01-11 08:46:23
5669,214732414,西宁车友7269091,1230859,奇瑞的定位是个谜,2022-01-11 07:34:21
5670,10831097,宝来5Z62,1230859,什么是五大座？,2022-01-10 23:26:22
5671,206250555,湛江车友4915647,1230859,为什么不用8 at变速箱？,2022-01-10 18:48:37
5672,18152386,海风大爷,1230859,把没用的配置去掉，降低成本，把三大件，整体电泳喷漆工艺处理好，质量上来了，我绝对买国产车，虽然我现在开的丰田质量特别好，还不是因为第一个车子是李书福家的垃圾车，各种问题修也修不好，整怕了，才买的丰田，果然，质量天地之差,2022-01-10 10:50:17
5673,182224314,这车到底该不该买,1230859,如果十万我不犹豫，直接下单,2022-01-10 09:49:21
5674,70934502,上海车友2728774,1230859,汉兰达没什么实用的，动力弱。宁愿买国产,2022-01-10 09:24:34
5675,6139123,雪地漂,1230859,汉兰达才烂呢,2022-01-09 21:11:10
5676,226509061,黔南布依族苗族自治州车友6129353,1230859,有四驱的吗？,2022-01-08 10:38:01
5677,11391953,罵you博,1230859,国产车崛起！,2022-01-06 11:26:17
5678,70638169,雨蒙先生,1230859,国产车现在做的 相当好了，支持国产品牌,2022-01-05 23:28:33
5679,177904848,aalepszljyk,1230859,是奇瑞整反了，看了实车子龙常胜版，那配置造型真的是非常好，是奇瑞里最好看的了,2022-01-05 01:30:15
5680,179755343,毕节车友5128416,1230859,这个车子到现在都还没有上市.可能是有原因的.现在有钱也买不了.不过等上市的时候我已经没有钱买了,2022-01-04 20:35:02
5681,15320306,霸也,1230859,2.0t捷途x90和瑞虎8的2.0t的双离合变速箱有区别吗？求解答[耶],2022-01-03 23:18:08
5682,13763994,svwttt,1230859,奇瑞你好好搞搞轿车吧想学长城搞SUV你还是不行，现在轿车没一辆拿的出手的。2.0T复活东方之子吧。,2022-01-03 21:49:42
5683,220088924,挥笔狂笑,1230859,车还不错,2022-01-03 18:42:44
5684,201269356,保定车友0950780,1230859,跟汉兰达是一个级别的吗？应该说售价只有保时捷卡宴的十分之一,2022-01-03 13:09:06
5685,219352377,星星不来,1230859,其实挺不错的,2022-01-03 10:47:41
5686,218443851,单骑士精神,1230859,挺大气的,2022-01-03 10:44:37
5687,6452974,大脚怪开滴滴,1230859,汉兰达的客户会考虑这车？[尴尬],2022-01-02 22:59:41
5688,211517899,苏州车友0644843,1230307,比亚迪秦，各方面碾压,2022-03-04 08:12:34
5689,42614386,青海澜心,1230307,双缸都比三缸好。,2022-01-31 15:09:15
5690,75006522,尘埃543,1230307,混动完全是鸡肋，是省油，不过省得油钱全加车价上了，看看同配置的国产卖多钱，省的油钱能顶上车贵出来的价么,2022-01-28 08:53:39
5691,225565011,益阳车友0188058,1230307,三缸就注定输了,2022-01-28 05:56:10
5692,10364101,被迫养花的人,1230307,好文章。细腻，中肯,2022-01-27 09:54:38
5693,223136994,中国车友03,1230307,。,2022-01-27 07:54:03
5694,24837842,海边为家,1230307,我想知道日产全程高速120的油耗，应该有惊喜,2022-01-24 21:19:41
5695,16984480,车友778899,1230307,顶贴,2022-01-19 10:58:46
5696,36573022,最美诗酒趁年华,1230307,轩逸这个技术没一点意思，油耗又不是特省，还不能上绿牌，买它干啥？,2022-01-17 12:24:00
5697,218881399,北京车友9595339,1230307,后扭力梁劝退不少人,2022-01-16 23:13:05
5698,224003650,之家车友1255430,1230307,雷凌的隔音惨不忍睹,2022-01-14 19:46:46
5699,19618266,一切皆有或许,1230307,就这 竟然比老款贵。日产 真的疯了！,2022-01-14 18:13:47
5700,75407481,美美我的丹,1230307,不知道,2022-01-03 09:30:24
5701,224568819,法拉利458车主,1230307,轩逸和凌派能跑8秒多？？我还以为10秒,2021-12-27 17:27:03
5702,9663903,V2大后超,1230307,这三款车哪辆车可以上粤B新能源牌？,2021-12-27 09:30:03
5703,79990607,小飞侠KBR,1230307,轩逸混动三缸鸡还拿出来说,2021-12-26 23:10:26
